system:index,NDVI,aspect,b1,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b2,b3,b4,b5,b6,b7,b8,b9,chm,ghmi,elevation,landcover,nari,ncri,random,slope,snow_cover,snow_depth,swe,.geo
3555_0,0.5878906104951488,172,9.927185,19.205627,0.13800049,733.7905,126.80688,19.164553,19.164553,273.48187,105.21026,229.35622,140.10979,9.927185,9.927185,9.927185,25.834442,5.9275513,5.9275513,15.257385,4.1163025,3,0.68669516,268,211,0.23908149,0.35376343,0.7118466481611526,2,4.8993371353810415,0.006022914707307342,9.622035698427547E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.829166666666667,48.20416666666665]}"
3556_0,0.8404198593889783,56,6.263489,15.37854,-3.7416687,1182.5475,190.73619,26.846996,26.846996,465.56302,129.36302,448.2751,165.14366,6.263489,6.263489,6.263489,21.65866,2.0412292,2.0412292,14.3585205,-2.4458008,13,0.13525984,1001,312,0.12484844,0.3594351,0.008839124233272155,5,17.219718769593594,0.03921835812813498,0.008016722581726853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.129166666666666,46.79583333333333]}"
3557_0,0.8330688041966328,310,7.9147644,16.72403,-1.4626465,1512.9003,233.07202,43.095974,43.095974,538.3541,226.06726,489.28726,310.53735,7.9147644,7.9147644,7.9147644,23.040802,4.037689,4.037689,13.838379,3.4901733,9,0.16806369,607,231,0.2354575,0.480466,0.3060933333197501,5,17.27439524819739,0.046425404963947786,0.009323030424835581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.604166666666664,47.88749999999999]}"
3558_0,0.7824237466707813,291,5.190613,14.275513,-4.759094,1192.0944,189.0821,27.686666,27.686666,470.09976,129.37923,464.42203,162.32945,5.190613,5.190613,5.190613,20.607025,0.9710083,0.9710083,13.828217,-3.6596985,10,0.11983039,1281,312,0.22319694,0.5794567,0.6686041779120673,13,17.998501201443514,0.0398410113500342,0.008018931731534123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.970833333333333,46.82916666666666]}"
3559_0,0.21118523191812533,123,-0.8438721,8.15271,-10.401459,1905.1494,290.86414,50.51082,50.51082,703.87463,265.98712,643.452,354.82324,-0.8438721,-0.8438721,-0.8438721,14.794891,-5.4273376,-5.4273376,6.9983826,-6.627777,0,0.02093527,2322,332,0.068483554,0.02371291,0.5078655363362871,17,60.65120620831908,0.7513595838498917,0.23750014800868838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.237499999999995,47.17916666666666]}"
3560_0,0.8054304914616955,58,4.5514526,13.276062,-4.811676,1861.1742,285.972,50.013775,50.013775,716.7048,253.20525,673.95435,312.2016,4.5514526,4.5514526,4.5514526,19.887299,-0.017608643,-0.017608643,12.17514,-2.0401306,13,0.099213384,1341,313,0.24762726,0.44133192,0.9470336665026524,15,42.83823763198957,0.18978549245824783,0.05050859693735091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.99583333333333,47.53749999999999]}"
3561_0,0.7567922408832046,76,7.9406433,16.950348,-1.6679382,1001.72424,168.43971,24.639132,24.639132,400.5891,113.501686,373.3232,141.9467,7.9406433,7.9406433,7.9406433,23.063232,4.059326,4.059326,15.4096985,0.014373779,10,0.27021578,690,312,0.2677316,0.4747092,0.23595553342435305,4,9.89906471763851,0.011854290907860237,0.0019722692073886384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.054166666666667,47.470833333333324]}"
3562_0,0.5439998753065456,334,0.9796448,9.82312,-8.390045,1978.4131,303.02512,52.843105,52.843105,722.8824,278.1174,654.10236,374.60776,0.9796448,0.9796448,0.9796448,16.230713,-3.4218445,-3.4218445,7.9044495,-4.5276184,0,0.033281673,1917,321,0.26141635,0.2575446,0.1735248438896132,3,54.455330837822046,0.5101864976095816,0.1557623685031409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.062499999999995,47.30416666666666]}"
3563_0,0.6966312525298074,15,8.922424,17.798706,-0.52453613,1244.2654,194.29459,35.745335,35.745335,440.17404,186.72229,393.38837,257.6525,8.922424,8.922424,8.922424,24.22702,5.130707,5.130707,13.500305,4.7142944,3,0.46706778,501,211,0.22720693,0.46582544,0.7628945223199975,3,6.134063484132752,0.008156000181686046,0.0013457825887273882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.320833333333333,48.16249999999999]}"
3564_0,0.038627938778768287,59,-2.5381775,6.689087,-12.429138,1651.3973,247.27043,47.141396,47.141396,582.3373,242.42249,533.69653,327.55588,-2.5381775,-2.5381775,-2.5381775,13.515472,-7.2680054,-7.2680054,5.222168,-8.170593,0,0.009120135,2532,332,0.06785095,0.038310766,0.790188582917036,8,65.94818396335641,0.8912118058524282,0.27367538395832514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.162499999999994,46.98749999999999]}"
3565_0,0.6751387452903527,4,10.852509,20.571777,0.556427,640.23346,112.761406,15.404176,15.404176,243.16422,88.71705,198.17038,121.13365,10.852509,10.852509,10.852509,27.38919,6.8635864,6.8635864,16.074127,4.9638367,9,0.16201213,153,511,0.051013287,0.2718601,0.9673737435276079,1,2.7944252442074213,0.0035869634917920657,6.016404782046046E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.6625,48.12083333333332]}"
3566_0,0.5594257235874007,51,10.272339,19.837341,0.04827881,727.0368,125.47165,18.459692,18.459692,278.7478,92.610054,236.91441,117.13987,10.272339,10.272339,10.272339,26.471283,6.1099854,6.1099854,15.527588,2.4325867,0,0.5525372,289,211,0.2262483,0.22277915,0.24662559482563307,1,2.956420286137711,0.002974329720987232,4.74597458637201E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.462500000000002,47.29583333333332]}"
3568_0,0.7117949086348584,293,3.651245,12.529572,-5.830536,1569.2312,238.6321,45.807774,45.807774,587.4645,219.75502,545.10504,275.9568,3.651245,3.651245,3.651245,19.101532,-0.5871887,-0.5871887,11.043518,-3.2063293,0,0.018401016,1482,322,0.07132864,0.16272078,0.5077994306624612,12,41.20162263897201,0.18672805695679434,0.04925058212010653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.904166666666667,47.61249999999999]}"
3569_0,0.5887148662036118,334,9.191437,18.05484,-0.28024292,1223.2853,192.96806,34.366505,34.366505,437.25314,182.0022,390.68912,249.31299,9.191437,9.191437,9.191437,24.401703,5.308838,5.308838,14.650482,4.730713,0,0.630017,436,211,0.2313026,0.35362577,0.2508994314517998,0,12.614038163866564,0.02043600643382353,0.0036348255051361932,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.004166666666666,48.02083333333332]}"
3570_0,0.6948563509520109,12,2.1308594,10.890991,-6.9348145,1663.6177,245.40736,48.876884,48.876884,618.48737,240.40108,581.434,291.1647,2.1308594,2.1308594,2.1308594,17.38861,-1.8412476,-1.8412476,9.718048,-4.613159,3,0.15060279,1650,312,0.16496366,0.31102103,0.7357653677546335,20,54.3653794343864,0.43754803770163586,0.1298729188356343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.595833333333331,47.254166666666656]}"
3571_0,0.47125231574824794,236,10.440918,19.489227,0.7945862,808.385,136.49593,22.426542,22.426542,289.12186,123.33409,245.2325,174.32104,10.440918,10.440918,10.440918,25.90387,6.779663,6.779663,15.090332,6.598816,0,0.6430171,238,211,0.19403079,0.2186183,0.5794461128360251,0,4.673176526697161,0.006151441999401505,9.964794205901725E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.645833333333332,48.20416666666665]}"
3572_0,0.7843999148510171,270,7.4709167,16.313568,-1.9565125,1679.9741,259.1259,47.143463,47.143463,603.6133,248.84814,550.24603,341.28192,7.4709167,7.4709167,7.4709167,22.710236,3.4557495,3.4557495,13.548218,3.0750122,5,0.1287302,837,313,0.31483763,0.46488735,0.28011165769685675,15,31.08280631020577,0.12013767171112631,0.029900571335628595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.554166666666665,47.79583333333332]}"
3573_0,0.6550529327947879,194,8.99707,18.114502,-0.68621826,913.2692,157.02689,23.458893,23.458893,359.6995,115.05882,324.22733,145.3614,8.99707,8.99707,8.99707,24.305939,5.230957,5.230957,15.450684,1.898346,2,0.42618096,474,313,0.25182667,0.40877464,0.24625230929240294,3,17.825467284933595,0.030033638637140904,0.005439167907669617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.887500000000001,47.687499999999986]}"
3574_0,0.6164661407227087,321,8.507874,17.751709,-1.1999817,794.2518,139.28209,20.373455,20.373455,321.2119,103.25579,290.70886,128.78612,8.507874,8.507874,8.507874,24.251587,4.669983,4.669983,15.715546,1.3262634,9,0.5864761,505,211,0.25400427,0.44622082,0.6475458844260062,1,6.134586054170942,0.0075037895790583675,0.0012039703916209613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.495833333333334,48.587499999999984]}"
3575_0,0.7827202650193806,131,8.81662,17.806427,-0.73965454,941.2555,161.41432,24.634216,24.634216,368.29346,121.71008,328.50742,152.29642,8.81662,8.81662,8.81662,24.014801,5.028076,5.028076,15.345337,1.720459,16,0.49201778,476,311,0.2906487,0.5561993,0.9791027060498904,7,10.706295376980734,0.015196557138480392,0.002629470292477101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.0375,47.87083333333332]}"
3576_0,0.7102556681520074,287,7.742218,16.681,-1.7756348,1000.2637,165.173,26.402798,26.402798,380.63052,138.4797,346.1067,185.57889,7.742218,7.742218,7.742218,22.970795,4.119293,4.119293,14.304932,2.6159058,2,0.68468237,706,312,0.24929176,0.49401617,0.8927793068625856,1,11.12661190702662,0.015679717335698815,0.0026427271482447647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.304166666666667,48.49583333333332]}"
3577_0,0.6479242335681659,136,10.393372,19.894775,0.34606934,709.0193,122.782135,17.14936,17.14936,273.16327,94.02576,228.11063,123.85785,10.393372,10.393372,10.393372,26.462402,6.4737244,6.4737244,16.074951,4.0769043,4,0.39457858,256,311,0.24170616,0.44135728,0.06005045227224981,5,3.3333106225775193,0.004378166146545828,7.420916889989099E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.520833333333336,47.85416666666666]}"
3578_0,0.6633760155205727,346,6.436035,15.295837,-3.0584717,1668.8071,255.47972,46.89269,46.89269,602.84314,242.27719,555.6371,323.11066,6.436035,6.436035,6.436035,21.684753,2.3843994,2.3843994,13.391235,1.1908875,16,0.1461566,873,312,0.27939463,0.40829694,0.5768283175270619,6,16.337534823158915,0.03498118792393411,0.006624881448236928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.270833333333332,47.89583333333332]}"
3579_0,0.7054314759514405,271,2.784546,11.576294,-6.3768005,1533.0372,231.38913,43.58236,43.58236,577.3372,216.83028,532.3283,261.70383,2.784546,2.784546,2.784546,18.21637,-1.3508911,-1.3508911,10.484558,-3.8153992,8,0.09741412,1736,312,0.1746032,0.3328285,0.33500019909627254,15,59.11047246387654,0.5613680803444198,0.16597297938512548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.004166666666663,47.18749999999999]}"
3580_0,0.5884490430471511,108,1.7341003,10.56662,-7.717285,1850.132,286.13577,49.541115,49.541115,713.749,247.40271,666.6871,301.71292,1.7341003,1.7341003,1.7341003,17.147125,-2.7841492,-2.7841492,9.698303,-4.9736633,2,0.0062564416,1896,333,0.10764872,0.19531041,0.2565213230316721,32,51.21486490217453,0.3734983069354195,0.10878531757794827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.562499999999996,47.42083333333332]}"
3581_0,0.4788035309855832,4,10.147125,19.862976,-0.10531616,661.7676,121.14513,16.265453,16.265453,263.0421,88.780106,225.58467,111.7873,10.147125,10.147125,10.147125,26.79721,6.0448303,6.0448303,17.05133,4.2229004,2,0.5850141,258,211,0.22330976,0.16887589,0.6627605349681012,1,3.277941354594163,0.003775551826835385,6.284338668009162E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.587500000000002,48.76249999999999]}"
3582_0,0.7444060466545914,178,8.649689,17.901917,-1.2054749,899.77716,149.83,23.41344,23.41344,348.24054,110.98829,315.5761,135.39523,8.649689,8.649689,8.649689,24.253418,4.6128235,4.6128235,15.317169,0.22872925,15,0.36223066,569,311,0.32278484,0.45902547,0.1856006427981043,5,3.5313970632766187,0.0035707097155722755,5.645929163468792E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.420833333333334,47.32916666666666]}"
3583_0,0.6698150837500018,132,3.2131958,11.688812,-5.8164673,1575.2225,244.9981,44.343266,44.343266,607.94415,204.91121,582.97925,251.63455,3.2131958,3.2131958,3.2131958,17.499268,-0.4441223,-0.4441223,11.375122,-4.176056,0,0.08356939,1369,321,0.24473563,0.23189136,0.39765903476908115,27,30.46895662334701,0.08658008079685363,0.019300940316178947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.637500000000001,47.70416666666666]}"
3584_0,0.5238050789175818,137,-1.7024231,7.2763977,-11.105408,1640.1978,247.86856,46.00625,46.00625,628.7962,222.21048,594.80804,262.22385,-1.7024231,-1.7024231,-1.7024231,14.116394,-6.086426,-6.086426,6.7644043,-8.803589,0,0.018368356,2355,321,0.13457948,0.14592154,0.3246336279397708,18,57.800892131925444,0.526155665754674,0.15612324084313667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.67083333333333,47.154166666666654]}"
3585_0,0.7397582621378312,33,0.0052490234,9.167999,-9.52948,1265.1465,190.58498,36.208466,36.208466,451.12546,187.27776,405.7857,245.62753,0.0052490234,0.0052490234,0.0052490234,15.872894,-4.43692,-4.43692,6.787903,-5.7454834,4,0.11318882,1919,321,0.20613593,0.4510166,0.13248726456313042,6,66.09044135459416,0.7431943991713691,0.2152105274670101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.587499999999995,46.912499999999994]}"
3586_0,0.3706787620805137,46,-1.6233215,7.409607,-11.173706,1737.2609,271.11685,46.614937,46.614937,681.75793,225.86922,639.0974,266.97537,-1.6233215,-1.6233215,-1.6233215,14.11084,-6.138794,-6.138794,7.015167,-8.924622,0,0.05984154,2248,332,0.067477144,0.08747196,0.31686143177019455,11,53.383787169937015,0.3893251432113543,0.11433353230554222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.312499999999996,47.17916666666666]}"
3587_0,0.6948442015389554,294,0.008270264,8.91983,-9.3159485,1548.2784,226.79753,45.1227,45.1227,587.79205,208.38747,574.376,244.77748,0.008270264,0.008270264,0.008270264,15.733032,-4.2572327,-4.2572327,9.016113,-8.194672,0,0.014928348,1940,321,0.26909336,0.2253157,0.16666455700463467,11,52.16898583561331,0.38394096851131443,0.11274097865974854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.229166666666666,47.345833333333324]}"
3588_0,0.6890231032871209,128,9.952484,19.423126,-0.4229126,808.538,138.92627,17.845585,17.845585,310.40268,96.10898,268.5453,127.52435,9.952484,9.952484,9.952484,26.086731,5.481415,5.481415,15.194397,2.23938,5,0.6078692,337,242,0.2639535,0.38483304,0.44740493678880255,2,5.09511398127565,0.005168255528955768,7.965798471488204E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.579166666666667,46.912499999999994]}"
3589_0,0.8230018114747741,324,3.597351,12.235809,-5.4937744,1670.786,255.45215,46.573105,46.573105,639.85175,231.67752,590.5544,274.2366,3.597351,3.597351,3.597351,18.805664,-0.6474304,-0.6474304,10.914703,-2.7755127,14,0.22214893,1239,312,0.12917729,0.55819404,0.8480827692684458,22,51.75367101555375,0.348591732750513,0.1013253736974331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.44583333333333,47.220833333333324]}"
3590_0,0.7976001626570521,195,9.902527,19.430511,-0.40634155,766.0076,132.02567,17.34965,17.34965,299.42642,89.656075,263.79388,115.108475,9.902527,9.902527,9.902527,26.066895,5.4907837,5.4907837,16.417694,2.0825806,17,0.16302791,333,313,0.25615156,0.5986326,0.21315323825524457,2,3.497795386777531,0.003484041463605791,5.408902174797006E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.045833333333334,47.08749999999999]}"
3591_0,0.7464885773111797,65,4.200348,13.304108,-5.78067,1116.3354,171.85097,27.342377,27.342377,433.18546,125.03581,442.54758,149.86815,4.200348,4.200348,4.200348,19.877594,-0.18084717,-0.18084717,13.322937,-4.8937683,10,0.13187753,1290,312,0.08272527,0.2622634,0.7632024309741053,15,15.127249812079627,0.0288353679498689,0.005452179876137041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.704166666666666,46.845833333333324]}"
3592_0,0.8242672590474031,48,6.692169,15.594391,-2.86026,1484.541,231.84004,41.338017,41.338017,552.5618,209.99812,508.73312,274.1922,6.692169,6.692169,6.692169,22.088776,2.530304,2.530304,13.38678,0.43392944,13,0.09682306,967,313,0.36090225,0.4848752,0.22262384016975578,13,29.675667918875398,0.09275278629802211,0.021710043186147734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.395833333333332,47.82916666666666]}"
3593_0,0.5821510857210489,94,9.589661,18.528656,0.1430664,969.2604,156.51445,27.269709,27.269709,344.52197,145.17618,301.41547,204.10927,9.589661,9.589661,9.589661,24.988281,5.9342957,5.9342957,13.903229,5.589966,0,0.6768419,396,243,0.2143439,0.31614292,0.16692408310867957,1,5.835105662904697,0.007707351427126083,0.0012722019729579468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.745833333333332,48.337499999999984]}"
3594_0,0.5363704009387061,299,10.020905,19.014618,0.41098022,937.1518,154.43616,25.850931,25.850931,339.23828,139.43083,295.98615,192.69693,10.020905,10.020905,10.020905,25.479279,6.2012634,6.2012634,15.127594,5.662384,4,0.6142348,278,211,0.21349634,0.23475695,0.9963273430747575,1,8.18429822873917,0.011213880992077064,0.0018726534023711086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.4875,48.14583333333332]}"
3595_0,0.7704853425008938,56,6.9226685,15.60788,-2.295929,1718.5881,259.0962,48.857086,48.857086,634.4878,253.65477,581.6204,320.87674,6.9226685,6.9226685,6.9226685,22.169891,2.6488037,2.6488037,13.7656555,1.132904,7,0.53166413,914,231,0.29313543,0.5597015,0.7188550907206119,15,51.40127122342396,0.3611791691603967,0.10514901492131447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.379166666666665,47.445833333333326]}"
3596_0,0.7608132296301853,348,4.6020813,13.5373535,-5.047058,1201.761,191.98979,30.74961,30.74961,482.3569,137.30502,468.00598,164.4233,4.6020813,4.6020813,4.6020813,20.10147,0.36227417,0.36227417,12.943695,-3.6180115,0,0.10257597,1263,312,0.23188405,0.5829787,0.33752174861148954,9,24.0055375279654,0.051937105010972415,0.010233487813265097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.979166666666668,47.20416666666666]}"
3597_0,0.536990291463134,289,9.865112,19.134644,0.09051514,732.2867,125.644646,19.303946,19.303946,271.0105,105.86305,226.8573,141.89244,9.865112,9.865112,9.865112,25.774109,5.862549,5.862549,15.039368,4.0820312,4,0.54994226,310,211,0.24678054,0.3243236,0.44552201706320627,2,4.8993371353810415,0.006022914707307342,9.622035698427547E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.779166666666669,48.212499999999984]}"
3598_0,0.49239145254899724,83,10.192078,19.541046,0.31362915,757.8742,130.95154,19.51095,19.51095,291.13638,103.89133,246.5522,134.74385,10.192078,10.192078,10.192078,26.061798,6.3103027,6.3103027,16.406616,3.7066345,1,0.9267931,250,112,0.18859446,0.29755238,0.16115636708853098,1,6.296759998966883,0.0077371314623233016,0.0012938865395479423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.220833333333335,47.97916666666666]}"
3599_0,0.653150756737049,62,9.998932,19.330933,-0.26229858,824.5093,139.97363,18.45118,18.45118,320.13864,93.39742,281.7205,125.81164,9.998932,9.998932,9.998932,25.912415,5.53656,5.53656,15.688202,2.2246094,3,0.62688935,389,242,0.233672,0.39535874,0.9711211729747502,2,10.36774001706424,0.017574061555945052,0.0031965809003218527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.229166666666668,47.04583333333333]}"
3600_0,0.7659348583443372,296,8.417084,17.345367,-1.0499573,905.2102,149.27583,24.091663,24.091663,334.6394,129.02815,299.0365,182.84384,8.417084,8.417084,8.417084,23.648834,4.744934,4.744934,14.175598,3.7209473,4,0.25322583,552,211,0.24768034,0.54019195,0.9057749205285103,3,11.054525964182911,0.015654557380728455,0.0026428423893272305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.962499999999999,48.55416666666665]}"
3601_0,0.7508855431968186,82,6.228882,14.897675,-2.8581848,1649.9866,248.54645,47.467335,47.467335,608.4306,244.72324,552.61975,307.15753,6.228882,6.228882,6.228882,21.374878,2.1519775,2.1519775,12.832275,0.40686035,9,0.1551716,1018,231,0.25095057,0.4747714,0.790007975998191,5,51.40127122342396,0.3611791691603967,0.10514901492131447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.412499999999998,47.35416666666666]}"
3603_0,0.809875794458093,133,9.22641,18.547363,-0.7679138,835.2305,142.27179,19.367332,19.367332,330.85617,94.723854,299.3331,118.99571,9.22641,9.22641,9.22641,24.929688,5.0884705,5.0884705,16.223755,1.1913147,17,0.18782988,382,313,0.25785357,0.59141475,0.7638395206592862,0,5.405239705347983,0.005620689409484724,8.843789294165017E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.054166666666667,47.27083333333332]}"
3605_0,0.6023321132493492,221,6.37204,15.481354,-3.3995361,1141.4178,181.78105,26.666134,26.666134,421.1539,140.36507,351.56638,189.15944,6.37204,6.37204,6.37204,22.076233,2.21109,2.21109,11.214203,-1.1427307,3,0.6212004,1105,112,0.21018216,0.38964126,0.6917922412766758,4,36.36307496063469,0.12020964476815435,0.029458994034811944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.787499999999998,46.81249999999999]}"
3606_0,0.7638045339845367,296,8.234375,17.33789,-1.3592224,1189.9113,198.41708,26.575481,26.575481,438.32065,151.98364,308.78574,215.2087,8.234375,8.234375,8.234375,23.639893,4.314911,4.314911,11.137726,1.994812,13,0.25438714,773,313,0.24744897,0.5576208,0.7051219340138644,6,47.534932148277186,0.26490437881184453,0.07372274710824378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.504166666666665,46.85416666666666]}"
3607_0,0.6159442609623288,177,7.8597107,16.654419,-1.4009094,1527.1273,231.24313,45.115643,45.115643,545.4807,236.21988,472.24985,302.07343,7.8597107,7.8597107,7.8597107,23.220917,3.839203,3.839203,13.302185,2.7697144,1,0.95865816,732,112,0.20997164,0.39336982,0.9234504524361457,12,50.659440193228455,0.3447017365267328,0.09960303103276925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.154166666666665,47.32916666666666]}"
3608_0,0.6807987223274308,137,10.228058,19.819641,0.10070801,675.90247,119.36435,16.72499,16.72499,262.0153,91.84398,225.28531,117.68034,10.228058,10.228058,10.228058,26.694214,6.1380005,6.1380005,16.491608,3.4604187,11,0.52705204,202,313,0.288162,0.49708623,0.4264054053388976,3,3.2763283342952008,0.004113318655950752,6.830860260573359E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.3125,48.379166666666656]}"
3609_0,0.5086299548077352,253,9.164093,18.622284,-0.7218323,666.78375,117.67753,17.298653,17.298653,266.36444,89.854416,233.61806,113.04896,9.164093,9.164093,9.164093,25.3573,5.219879,5.219879,16.12738,2.5415955,0,0.47690123,402,211,0.2349838,0.29465947,0.8691650757465613,1,4.373745787377451,0.00533546903499772,8.583096027156832E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.8625,48.812499999999986]}"
3610_0,0.770851009739775,125,3.723938,12.459198,-5.3762207,1678.7812,250.07921,48.555393,48.555393,622.0993,244.31166,576.2291,301.2472,3.723938,3.723938,3.723938,18.962708,-0.33328247,-0.33328247,10.917908,-2.6831055,8,0.14004573,1558,321,0.14631197,0.48902383,0.7924796589982447,14,54.96438998019266,0.4559445292015789,0.135457387374951,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.52083333333333,47.31249999999999]}"
3611_0,0.6298089711967351,162,9.1658325,18.219635,-0.46063232,901.7224,157.45143,23.163815,23.163815,356.51178,113.35603,317.99295,142.3313,9.1658325,9.1658325,9.1658325,24.434174,5.3864136,5.3864136,15.4747925,1.9360962,2,0.66363305,490,112,0.2384816,0.37893996,0.19825337467939463,5,11.34396619748917,0.016038191030409255,0.0027794334587309386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.02916666666667,47.79583333333332]}"
3612_0,0.7403590722992517,115,2.8074646,11.536194,-6.4664307,1742.8048,267.27136,47.80853,47.80853,668.1751,238.37717,621.27954,286.04428,2.8074646,2.8074646,2.8074646,18.11142,-1.573822,-1.573822,10.4183655,-3.6810303,8,0.144207,1493,312,0.17271349,0.4028187,0.38051431583969786,12,51.69866389506384,0.37458981480491904,0.10916197588059981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.479166666666663,47.32916666666666]}"
